ID_REC,finca,zona,día,tamanio.cu,pante,proceso,arbol.ID,punto,arbol.pers,lat,lon,altura..ft,Fecha.de.c,fecha,hora,GPS,arboles,tiempo,delta,x_UTM,y_UTM
Ger2,Irlanda,centro,21OCT,2,1,durante,21,180,21,15.168,92.3438333333333,3330,21/10/2021 08:39,21/10/2021,8.39,amarillo,1,519,2,-74775.341,18311994.15
Ger2,Irlanda,centro,21OCT,2,1,durante,22,181,22,15.1680166666667,92.3437666666667,3323,21/10/2021 08:41,21/10/2021,8.41,amarillo,1,521,1,-74768.107,18311992.47
Ger2,Irlanda,centro,21OCT,2,1,durante,23,182,23,15.16805,92.3437666666667,3318,21/10/2021 08:42,21/10/2021,8.42,amarillo,1,522,1,-74768.017,18311988.77
Ger2,Irlanda,centro,21OCT,2,1,durante,24,183,24,15.16805,92.3438166666667,3319,21/10/2021 08:43,21/10/2021,8.43,amarillo,1,523,3.00000000000011,-74773.408,18311988.64
Ger2,Irlanda,centro,21OCT,2,1,durante,25,184,25,15.1679833333333,92.34375,3321,21/10/2021 08:46,21/10/2021,8.46,amarillo,1,526,0,-74766.401,18311996.22
Ger2,Irlanda,centro,21OCT,2,1,durante,26,185,26,15.1680166666667,92.34375,3322,21/10/2021 08:46,21/10/2021,8.46,amarillo,1,526,1,-74766.31,18311992.52
Ger2,Irlanda,centro,21OCT,2,1,durante,27,186,27,15.168,92.3438,3320,21/10/2021 08:47,21/10/2021,8.47,amarillo,1,527,1.99999999999989,-74771.747,18311994.24
Ger2,Irlanda,centro,21OCT,2,1,durante,28,187,28,15.168,92.3438,3319,21/10/2021 08:49,21/10/2021,8.49,amarillo,1,529,1,-74771.747,18311994.24
Ger2,Irlanda,centro,21OCT,2,1,durante,29,188,29,15.1679833333333,92.3437833333333,3317,21/10/2021 08:50,21/10/2021,8.5,amarillo,1,530,3.99999999999989,-74769.995,18311996.13
Ger2,Irlanda,centro,21OCT,2,1,durante,30,189,30,15.1680833333333,92.3437166666667,3313,21/10/2021 08:54,21/10/2021,8.54,amarillo,1,534,3.00000000000011,-74762.535,18311985.2
Ger2,Irlanda,centro,21OCT,2,1,durante,31,190,31,15.1681,92.3437166666667,3315,21/10/2021 08:57,21/10/2021,8.57,amarillo,1,537,4,-74762.49,18311983.35
Ger2,Irlanda,centro,21OCT,2,1,durante,32,191,32,15.1680833333333,92.3437666666667,3322,21/10/2021 09:01,21/10/2021,9.01,amarillo,1,541,2.99999999999989,-74767.926,18311985.07
Ger2,Irlanda,centro,21OCT,2,1,durante,33,192,33,15.1680333333333,92.34375,3329,21/10/2021 09:04,21/10/2021,9.04,amarillo,1,544,0,-74766.265,18311990.67
Ger2,Irlanda,centro,21OCT,2,1,durante,34,193,34,15.168,92.34375,3328,21/10/2021 09:04,21/10/2021,9.04,amarillo,1,544,3.00000000000011,-74766.356,18311994.37
Ger2,Irlanda,centro,21OCT,2,1,durante,35,194,35,15.1679666666667,92.3437333333333,3322,21/10/2021 09:07,21/10/2021,9.07,amarillo,1,547,1,-74764.649,18311998.11
Ger2,Irlanda,centro,21OCT,2,1,reinicio,36,195,36,15.16795,92.3437333333333,3301,21/10/2021 09:18,21/10/2021,9.18,amarillo,1,558,1,-74764.694,18311999.96
Ger2,Irlanda,centro,21OCT,2,1,durante,37,196,37,15.1680333333333,92.34375,3308,21/10/2021 09:19,21/10/2021,9.19,amarillo,1,559,0.999999999999886,-74766.265,18311990.67
Ger2,Irlanda,centro,21OCT,2,1,durante,38,197,38,15.1679333333333,92.3437166666667,3315,21/10/2021 09:20,21/10/2021,9.2,amarillo,1,560,2.00000000000023,-74762.942,18312001.86
Ger2,Irlanda,centro,21OCT,2,1,durante,39,198,39,15.1679333333333,92.3437166666667,3312,21/10/2021 09:22,21/10/2021,9.22,amarillo,1,562,1.99999999999989,-74762.942,18312001.86
Ger2,Irlanda,centro,21OCT,2,1,durante,40,199,40,15.1680166666667,92.34365,3318,21/10/2021 09:24,21/10/2021,9.24,amarillo,1,564,3,-74755.527,18311992.78
Ger2,Irlanda,centro,21OCT,2,1,durante,41,200,41,15.16805,92.3436833333333,3313,21/10/2021 09:27,21/10/2021,9.27,amarillo,1,567,4,-74759.031,18311988.99
Ger2,Irlanda,centro,21OCT,2,1,durante,42,201,42,15.1680833333333,92.3437333333333,3312,21/10/2021 09:31,21/10/2021,9.31,amarillo,1,571,1,-74764.332,18311985.16
Ger2,Irlanda,centro,21OCT,2,1,reinicio,43,202,1,15.1670333333333,92.3437166666667,3248,21/10/2021 10:08,21/10/2021,10.08,amarillo,1,608,1,-74765.388,18312101.78
Ger2,Irlanda,centro,21OCT,2,1,durante,44,203,2,15.1670333333333,92.3437333333333,3244,21/10/2021 10:09,21/10/2021,10.09,amarillo,1,609,2.99999999999989,-74767.185,18312101.74
Ger2,Irlanda,centro,21OCT,2,1,durante,45,204,3,15.1670333333333,92.3437166666667,3232,21/10/2021 10:12,21/10/2021,10.12,amarillo,1,612,0,-74765.388,18312101.78
Ger2,Irlanda,centro,21OCT,2,1,durante,46,205,4,15.16705,92.3437166666667,3232,21/10/2021 10:12,21/10/2021,10.12,amarillo,1,612,1.00000000000023,-74765.343,18312099.93
Ger2,Irlanda,centro,21OCT,2,1,durante,47,206,5,15.1670666666667,92.3437,3232,21/10/2021 10:13,21/10/2021,10.13,amarillo,1,613,2.99999999999989,-74763.5,18312098.12
Ger2,Irlanda,centro,21OCT,2,1,durante,48,207,6,15.1670666666667,92.3437,3226,21/10/2021 10:16,21/10/2021,10.16,amarillo,1,616,2,-74763.5,18312098.12
Ger2,Irlanda,centro,21OCT,2,1,durante,49,208,7,15.1671,92.34365,3236,21/10/2021 10:18,21/10/2021,10.18,amarillo,1,618,1,-74758.018,18312094.55
Ger2,Irlanda,centro,21OCT,2,1,durante,50,209,8,15.1670833333333,92.3437,3236,21/10/2021 10:19,21/10/2021,10.19,amarillo,1,619,3.00000000000011,-74763.455,18312096.27
Ger2,Irlanda,centro,21OCT,2,1,durante,51,210,9,15.1671,92.3438,3233,21/10/2021 10:22,21/10/2021,10.22,amarillo,1,622,1.99999999999989,-74774.193,18312094.16
Ger2,Irlanda,centro,21OCT,2,1,durante,52,211,10,15.1670333333333,92.3437666666667,3241,21/10/2021 10:24,21/10/2021,10.24,amarillo,1,624,6.00000000000011,-74770.779,18312101.65
Ger2,Irlanda,centro,21OCT,2,1,reinicio,53,212,11,15.16705,92.34375,3241,21/10/2021 10:30,21/10/2021,10.3,amarillo,1,630,1.99999999999989,-74768.937,18312099.84
Ger2,Irlanda,centro,21OCT,2,1,durante,54,213,12,15.1670666666667,92.3437666666667,3242,21/10/2021 10:32,21/10/2021,10.32,amarillo,1,632,12,-74770.689,18312097.95
Ger2,Irlanda,centro,21OCT,2,1,durante,55,214,13,15.1670666666667,92.3437,3232,21/10/2021 10:44,21/10/2021,10.44,amarillo,1,644,4,-74763.5,18312098.12
Ger2,Irlanda,centro,21OCT,2,1,durante,56,215,14,15.16705,92.34365,3248,21/10/2021 10:48,21/10/2021,10.48,amarillo,1,648,4,-74758.154,18312100.11
Ger2,Irlanda,centro,21OCT,2,1,durante,57,216,15,15.1671166666667,92.3437166666667,3252,21/10/2021 10:52,21/10/2021,10.52,amarillo,1,652,6,-74765.162,18312092.53
Ger2,Irlanda,centro,21OCT,2,1,durante,58,217,16,15.16715,92.3437166666667,3275,21/10/2021 10:58,21/10/2021,10.58,amarillo,1,658,3,-74765.071,18312088.83
Ger2,Irlanda,centro,21OCT,2,1,durante,59,218,17,15.1672,92.34365,3255,21/10/2021 11:01,21/10/2021,11.01,amarillo,1,661,4.00000000000011,-74757.746,18312083.45
Ger2,Irlanda,centro,21OCT,2,1,durante,60,219,18,15.1671333333333,92.3436166666667,3271,21/10/2021 11:05,21/10/2021,11.05,amarillo,1,665,4.99999999999989,-74754.333,18312090.94
Ger2,Irlanda,centro,21OCT,2,1,durante,61,220,19,15.1671666666667,92.3435666666667,3275,21/10/2021 11:10,21/10/2021,11.1,amarillo,1,670,0,-74748.851,18312087.37
Ger2,Irlanda,centro,21OCT,2,1,durante,62,221,20,15.1671166666667,92.3436,3280,21/10/2021 11:10,21/10/2021,11.1,amarillo,1,670,1,-74752.581,18312092.84
Ger2,Irlanda,centro,21OCT,2,1,durante,63,222,21,15.1670833333333,92.3436,3282,21/10/2021 11:11,21/10/2021,11.11,amarillo,1,671,2.00000000000011,-74752.672,18312096.54
Ger2,Irlanda,centro,21OCT,2,1,durante,64,223,22,15.1671,92.3435666666667,3282,21/10/2021 11:13,21/10/2021,11.13,amarillo,1,673,3.99999999999989,-74749.032,18312094.77
Ger2,Irlanda,centro,21OCT,2,1,durante,65,224,23,15.1670833333333,92.3436,3298,21/10/2021 11:17,21/10/2021,11.17,amarillo,1,677,1,-74752.672,18312096.54
Ger2,Irlanda,centro,21OCT,2,1,durante,66,225,24,15.1671666666667,92.3435833333333,3292,21/10/2021 11:18,21/10/2021,11.18,amarillo,1,678,3.00000000000011,-74750.648,18312087.33
Ger2,Irlanda,centro,21OCT,2,1,durante,67,226,25,15.1671166666667,92.3436,3295,21/10/2021 11:21,21/10/2021,11.21,amarillo,1,681,2.99999999999989,-74752.581,18312092.84
Ger2,Irlanda,centro,21OCT,2,1,durante,68,227,26,15.1671166666667,92.3436,3292,21/10/2021 11:24,21/10/2021,11.24,amarillo,1,684,1,-74752.581,18312092.84
Ger2,Irlanda,centro,21OCT,2,1,durante,69,228,27,15.1671166666667,92.3436833333333,3295,21/10/2021 11:25,21/10/2021,11.25,amarillo,1,685,1,-74761.567,18312092.62
Ger2,Irlanda,centro,21OCT,2,1,durante,70,229,28,15.16715,92.34365,3296,21/10/2021 11:26,21/10/2021,11.26,amarillo,1,686,1.99999999999989,-74757.882,18312089
Ger2,Irlanda,centro,21OCT,2,1,durante,71,230,29,15.1671666666667,92.3436833333333,3292,21/10/2021 11:28,21/10/2021,11.28,amarillo,1,688,7.00000000000011,-74761.431,18312087.06
Ger2,Irlanda,centro,21OCT,2,1,durante,72,231,30,15.1671833333333,92.34375,3274,21/10/2021 11:35,21/10/2021,11.35,amarillo,1,695,1,-74768.575,18312085.04
Ger2,Irlanda,centro,21OCT,2,1,durante,73,232,31,15.16725,92.3436833333333,3278,21/10/2021 11:36,21/10/2021,11.36,amarillo,1,696,0,-74761.205,18312077.81
Ger2,Irlanda,centro,21OCT,2,2,reinicio,74,233,1,15.1672666666667,92.3437333333333,3268,21/10/2021 11:42,21/10/2021,11.42,amarillo,1,702,4.00000000000011,-74766.551,18312075.83
Ger2,Irlanda,centro,21OCT,2,2,durante,75,234,2,15.1672333333333,92.3437666666667,3256,21/10/2021 11:46,21/10/2021,11.46,amarillo,1,706,1.99999999999989,-74770.236,18312079.44
Ger2,Irlanda,centro,21OCT,2,2,durante,76,235,3,15.1672166666667,92.34385,3265,21/10/2021 11:48,21/10/2021,11.48,amarillo,1,708,1,-74779.267,18312081.07
Ger2,Irlanda,centro,21OCT,2,2,durante,77,236,4,15.16725,92.3439,3274,21/10/2021 11:49,21/10/2021,11.49,amarillo,1,709,1,-74784.568,18312077.24
Ger2,Irlanda,centro,21OCT,2,2,durante,78,237,5,15.1672166666667,92.3439333333333,3279,21/10/2021 11:50,21/10/2021,11.5,amarillo,1,710,0,-74788.253,18312080.85
Ger2,Irlanda,centro,21OCT,2,2,durante,79,238,6,15.1672333333333,92.34395,3278,21/10/2021 11:50,21/10/2021,11.5,amarillo,1,710,5.00000000000011,-74790.005,18312078.96
Ger2,Irlanda,centro,21OCT,2,2,durante,80,239,7,15.1672666666667,92.344,3283,21/10/2021 11:55,21/10/2021,11.55,amarillo,1,715,0,-74795.306,18312075.13
Ger2,Irlanda,centro,21OCT,2,2,durante,81,240,8,15.1672666666667,92.3440333333333,3284,21/10/2021 11:55,21/10/2021,11.55,amarillo,1,715,2.99999999999989,-74798.9,18312075.04
Ger2,Irlanda,centro,21OCT,2,2,durante,82,241,9,15.1672666666667,92.3440166666667,3287,21/10/2021 11:58,21/10/2021,11.58,amarillo,1,718,4.99999999999989,-74797.103,18312075.08
Ger2,Irlanda,centro,21OCT,2,2,durante,83,242,10,15.1672333333333,92.34405,3310,21/10/2021 12:03,21/10/2021,12.03,amarillo,1,723,2.00000000000023,-74800.788,18312078.69
Ger2,Irlanda,centro,21OCT,2,2,durante,84,243,11,15.1672833333333,92.3439833333333,3308,21/10/2021 12:05,21/10/2021,12.05,amarillo,1,725,2.99999999999989,-74793.463,18312073.32
Ger2,Irlanda,centro,21OCT,2,2,durante,85,244,12,15.1672166666667,92.3439833333333,3317,21/10/2021 12:08,21/10/2021,12.08,amarillo,1,728,0,-74793.645,18312080.72
Ger2,Irlanda,centro,21OCT,2,2,durante,86,245,13,15.1672333333333,92.3439,3317,21/10/2021 12:08,21/10/2021,12.08,amarillo,1,728,3,-74784.613,18312079.09
Ger2,Irlanda,centro,21OCT,2,2,durante,87,246,14,15.1673333333333,92.3438333333333,3297,21/10/2021 12:11,21/10/2021,12.11,amarillo,1,731,3,-74777.153,18312068.16
Ger2,Irlanda,centro,21OCT,2,2,durante,88,247,15,15.1673333333333,92.34375,3296,21/10/2021 12:14,21/10/2021,12.14,amarillo,1,734,2,-74768.167,18312068.38
Ger2,Irlanda,centro,21OCT,2,2,durante,89,248,16,15.1673166666667,92.3438833333333,3292,21/10/2021 12:16,21/10/2021,12.16,amarillo,1,736,0,-74782.59,18312069.88
Ger2,Irlanda,centro,21OCT,2,2,reinicio,90,263,17,15.1675833333333,92.3441166666667,3330,21/10/2021 12:58,21/10/2021,12.58,amarillo,1,778,0,-74807.026,18312039.66
Ger2,Irlanda,centro,21OCT,2,2,durante,91,264,18,15.1676166666667,92.34405,3329,21/10/2021 12:58,21/10/2021,12.58,amarillo,1,778,4.99999999999989,-74799.746,18312036.14
Ger2,Irlanda,centro,21OCT,2,2,durante,92,265,19,15.1676,92.34425,3304,21/10/2021 13:03,21/10/2021,13.03,amarillo,1,783,1,-74821.358,18312037.46
Ger2,Irlanda,centro,21OCT,2,2,durante,93,266,20,15.16765,92.3442333333333,3302,21/10/2021 13:04,21/10/2021,13.04,amarillo,1,784,2.00000000000011,-74819.425,18312031.95
Ger2,Irlanda,centro,21OCT,2,2,durante,94,267,21,15.1676833333333,92.3442,3304,21/10/2021 13:06,21/10/2021,13.06,amarillo,1,786,1,-74815.74,18312028.34
Ger2,Irlanda,centro,21OCT,2,2,durante,95,268,22,15.16775,92.3442,3303,21/10/2021 13:07,21/10/2021,13.07,amarillo,1,787,2,-74815.559,18312020.94
Ger2,Irlanda,centro,21OCT,2,2,durante,96,269,23,15.1678166666667,92.3442166666667,3311,21/10/2021 13:09,21/10/2021,13.09,amarillo,1,789,1,-74817.175,18312013.49
Ger2,Irlanda,centro,21OCT,2,2,durante,97,270,24,15.1677166666667,92.3442666666667,3314,21/10/2021 13:10,21/10/2021,13.1,amarillo,1,790,1,-74822.838,18312024.46
Ger2,Irlanda,centro,21OCT,2,2,durante,98,271,25,15.16775,92.34425,3312,21/10/2021 13:11,21/10/2021,13.11,amarillo,1,791,0.999999999999886,-74820.95,18312020.8
Ger2,Irlanda,centro,21OCT,2,2,durante,99,272,26,15.1676833333333,92.3443,3311,21/10/2021 13:12,21/10/2021,13.12,amarillo,1,792,1.00000000000023,-74826.523,18312028.07
Ger2,Irlanda,centro,21OCT,2,2,durante,100,273,27,15.1676833333333,92.3443333333333,3309,21/10/2021 13:13,21/10/2021,13.13,amarillo,1,793,0.999999999999886,-74830.117,18312027.99
Ger2,Irlanda,centro,21OCT,2,2,durante,101,274,28,15.1676833333333,92.3443833333333,3309,21/10/2021 13:14,21/10/2021,13.14,amarillo,1,794,1,-74835.509,18312027.85
Mig3,Irlanda,oriente,22OCT,3,1,inicio,1,277,1,15.1662,92.3393166666667,3234,22/10/2021 07:47,22/10/2021,7.47,amarillo,1,467,0,-74293.197,18312205.91
Mig3,Irlanda,oriente,22OCT,3,1,durante,2,278,2,15.1661833333333,92.3393166666667,3229,22/10/2021 07:47,22/10/2021,7.47,amarillo,1,467,4,-74293.242,18312207.76
Mig3,Irlanda,oriente,22OCT,3,1,durante,3,279,3,15.1661666666667,92.3393,3218,22/10/2021 07:51,22/10/2021,7.51,amarillo,1,471,0.999999999999943,-74291.49,18312209.65
Mig3,Irlanda,oriente,22OCT,3,1,durante,4,280,4,15.1661666666667,92.33925,3220,22/10/2021 07:52,22/10/2021,7.52,amarillo,1,472,2.00000000000006,-74286.099,18312209.78
Mig3,Irlanda,oriente,22OCT,3,1,durante,5,281,5,15.1662,92.3392833333333,3222,22/10/2021 07:54,22/10/2021,7.54,amarillo,1,474,1,-74289.603,18312205.99
Mig3,Irlanda,oriente,22OCT,3,1,durante,6,282,6,15.1662,92.3393,3221,22/10/2021 07:55,22/10/2021,7.55,amarillo,1,475,0.999999999999943,-74291.4,18312205.95
Mig3,Irlanda,oriente,22OCT,3,1,durante,7,283,7,15.1662,92.3393,3216,22/10/2021 07:56,22/10/2021,7.56,amarillo,1,476,0,-74291.4,18312205.95
Mig3,Irlanda,oriente,22OCT,3,1,durante,8,284,8,15.1662166666667,92.3393,3216,22/10/2021 07:56,22/10/2021,7.56,amarillo,1,476,1.00000000000006,-74291.355,18312204.1
Mig3,Irlanda,oriente,22OCT,3,1,durante,9,285,9,15.1662,92.3392833333333,3215,22/10/2021 07:57,22/10/2021,7.57,amarillo,1,477,1,-74289.603,18312205.99
Mig3,Irlanda,oriente,22OCT,3,1,durante,10,286,10,15.1662166666667,92.3392833333333,3210,22/10/2021 07:58,22/10/2021,7.58,amarillo,1,478,2,-74289.557,18312204.14
Mig3,Irlanda,oriente,22OCT,3,1,durante,11,287,11,15.16625,92.3392666666667,3223,22/10/2021 08:00,22/10/2021,8,amarillo,1,480,0,-74287.67,18312200.49
Mig3,Irlanda,oriente,22OCT,3,1,durante,12,288,12,15.16625,92.3392666666667,3228,22/10/2021 08:00,22/10/2021,8,amarillo,1,480,7,-74287.67,18312200.49
Mig3,Irlanda,oriente,22OCT,3,1,durante,13,289,13,15.1662333333333,92.3393333333333,3222,22/10/2021 08:07,22/10/2021,8.07,amarillo,1,487,0,-74294.904,18312202.16
Mig3,Irlanda,oriente,22OCT,3,1,durante,14,290,14,15.1662666666667,92.3393333333333,3222,22/10/2021 08:07,22/10/2021,8.07,amarillo,1,487,1,-74294.813,18312198.46
Mig3,Irlanda,oriente,22OCT,3,1,durante,15,291,15,15.16635,92.3393333333333,3222,22/10/2021 08:08,22/10/2021,8.08,amarillo,1,488,1.99999999999994,-74294.587,18312189.21
Mig3,Irlanda,oriente,22OCT,3,1,durante,16,292,16,15.1663833333333,92.3393333333333,3219,22/10/2021 08:10,22/10/2021,8.1,amarillo,1,490,2,-74294.496,18312185.51
Mig3,Irlanda,oriente,22OCT,3,1,durante,17,293,17,15.1663333333333,92.3393166666667,3220,22/10/2021 08:12,22/10/2021,8.12,amarillo,1,492,1.00000000000011,-74292.835,18312191.1
Mig3,Irlanda,oriente,22OCT,3,1,durante,18,294,18,15.1663166666667,92.3393,3227,22/10/2021 08:13,22/10/2021,8.13,amarillo,1,493,2,-74291.083,18312193
Mig3,Irlanda,oriente,22OCT,3,1,durante,19,295,19,15.1662833333333,92.3393,3232,22/10/2021 08:15,22/10/2021,8.15,amarillo,1,495,0.999999999999943,-74291.174,18312196.7
Mig3,Irlanda,oriente,22OCT,3,1,durante,20,296,20,15.1663,92.3393,3230,22/10/2021 08:16,22/10/2021,8.16,amarillo,1,496,1,-74291.128,18312194.85
Mig3,Irlanda,oriente,22OCT,3,1,durante,21,297,21,15.1663166666667,92.3393166666667,3224,22/10/2021 08:17,22/10/2021,8.17,amarillo,1,497,4.00000000000011,-74292.88,18312192.95
Mig3,Irlanda,oriente,22OCT,3,1,durante,22,298,22,15.1663166666667,92.3392333333333,3207,22/10/2021 08:21,22/10/2021,8.21,amarillo,1,501,0.999999999999943,-74283.894,18312193.17
Mig3,Irlanda,oriente,22OCT,3,1,durante,23,299,23,15.1663,92.3392333333333,3203,22/10/2021 08:22,22/10/2021,8.22,amarillo,1,502,0,-74283.94,18312195.02
Mig3,Irlanda,oriente,22OCT,3,1,durante,24,300,24,15.1662833333333,92.3392333333333,3208,22/10/2021 08:22,22/10/2021,8.22,amarillo,1,502,1.99999999999994,-74283.985,18312196.87
Mig3,Irlanda,oriente,22OCT,3,1,durante,25,301,25,15.1662666666667,92.3392,3216,22/10/2021 08:24,22/10/2021,8.24,amarillo,1,504,1,-74280.436,18312198.81
Mig3,Irlanda,oriente,22OCT,3,1,durante,26,302,26,15.1662666666667,92.3392,3219,22/10/2021 08:25,22/10/2021,8.25,amarillo,1,505,1,-74280.436,18312198.81
Mig3,Irlanda,oriente,22OCT,3,1,durante,27,303,27,15.1662833333333,92.3391833333333,3220,22/10/2021 08:26,22/10/2021,8.26,amarillo,1,506,0,-74278.593,18312197.01
Mig3,Irlanda,oriente,22OCT,3,1,durante,28,304,28,15.1662666666667,92.3392,3221,22/10/2021 08:26,22/10/2021,8.26,amarillo,1,506,1.99999999999994,-74280.436,18312198.81
Mig3,Irlanda,oriente,22OCT,3,1,durante,29,305,29,15.1662666666667,92.3392166666667,3215,22/10/2021 08:28,22/10/2021,8.28,amarillo,1,508,6.00000000000006,-74282.233,18312198.77
Mig3,Irlanda,oriente,22OCT,3,1,durante,30,306,30,15.16625,92.3392,3203,22/10/2021 08:34,22/10/2021,8.34,amarillo,1,514,2,-74280.481,18312200.66
Mig3,Irlanda,oriente,22OCT,3,1,durante,31,307,31,15.16625,92.3391666666667,3204,22/10/2021 08:36,22/10/2021,8.36,amarillo,1,516,0.999999999999886,-74276.887,18312200.75
Mig3,Irlanda,oriente,22OCT,3,1,durante,32,308,32,15.16625,92.3391333333333,3202,22/10/2021 08:37,22/10/2021,8.37,amarillo,1,517,1.00000000000023,-74273.292,18312200.84
Mig3,Irlanda,oriente,22OCT,3,1,durante,33,309,33,15.1662666666667,92.33915,3201,22/10/2021 08:38,22/10/2021,8.38,amarillo,1,518,4.99999999999989,-74275.044,18312198.94
Mig3,Irlanda,oriente,22OCT,3,1,durante,34,310,34,15.1661833333333,92.3391,3210,22/10/2021 08:43,22/10/2021,8.43,amarillo,1,523,4.00000000000011,-74269.879,18312208.33
Mig3,Irlanda,oriente,22OCT,3,1,durante,35,311,35,15.16615,92.3391333333333,3209,22/10/2021 08:47,22/10/2021,8.47,amarillo,1,527,1.99999999999989,-74273.564,18312211.94
Mig3,Irlanda,oriente,22OCT,3,1,durante,36,312,36,15.1661166666667,92.3391,3199,22/10/2021 08:49,22/10/2021,8.49,amarillo,1,529,3,-74270.06,18312215.73
Mig3,Irlanda,oriente,22OCT,3,1,reinicio,37,313,37,15.1661,92.3390666666667,3199,22/10/2021 08:56,22/10/2021,8.56,amarillo,1,536,1,-74266.511,18312217.67
Mig3,Irlanda,oriente,22OCT,3,1,durante,38,314,38,15.1660833333333,92.3391,3198,22/10/2021 08:57,22/10/2021,8.57,amarillo,1,537,5,-74270.15,18312219.43
Mig3,Irlanda,oriente,22OCT,3,1,durante,39,315,39,15.1661333333333,92.3390833333333,3199,22/10/2021 09:02,22/10/2021,9.02,amarillo,1,542,0,-74268.218,18312213.92
Mig3,Irlanda,oriente,22OCT,3,1,durante,40,316,40,15.1661333333333,92.3390666666667,3199,22/10/2021 09:02,22/10/2021,9.02,amarillo,1,542,0.999999999999886,-74266.42,18312213.97
Mig3,Irlanda,oriente,22OCT,3,1,durante,41,317,41,15.1661833333333,92.3390333333333,3196,22/10/2021 09:03,22/10/2021,9.03,amarillo,1,543,2.00000000000023,-74262.69,18312208.5
Mig3,Irlanda,oriente,22OCT,3,1,durante,42,318,42,15.1662,92.3390833333333,3192,22/10/2021 09:05,22/10/2021,9.05,amarillo,1,545,0.999999999999886,-74268.037,18312206.52
Mig3,Irlanda,oriente,22OCT,3,1,durante,43,319,43,15.1662,92.3390833333333,3188,22/10/2021 09:06,22/10/2021,9.06,amarillo,1,546,3,-74268.037,18312206.52
Mig3,Irlanda,oriente,22OCT,3,1,durante,44,320,44,15.16625,92.3390833333333,3194,22/10/2021 09:09,22/10/2021,9.09,amarillo,1,549,4.00000000000011,-74267.901,18312200.97
Mig3,Irlanda,oriente,22OCT,3,1,durante,45,321,45,15.1662,92.3390333333333,3193,22/10/2021 09:13,22/10/2021,9.13,amarillo,1,553,4.99999999999989,-74262.645,18312206.65
Mig3,Irlanda,oriente,22OCT,3,1,durante,46,322,46,15.1662166666667,92.3390166666667,3183,22/10/2021 09:18,22/10/2021,9.18,amarillo,1,558,8,-74260.803,18312204.85
Mig3,Irlanda,oriente,22OCT,3,1,durante,47,323,47,15.16625,92.3389833333333,3192,22/10/2021 09:26,22/10/2021,9.26,amarillo,1,566,5,-74257.118,18312201.23
Mig3,Irlanda,oriente,22OCT,3,1,durante,48,324,48,15.1663166666667,92.339,3190,22/10/2021 09:31,22/10/2021,9.31,amarillo,1,571,2,-74258.734,18312193.79
Mig3,Irlanda,oriente,22OCT,3,1,durante,49,325,49,15.1662833333333,92.3389833333333,3198,22/10/2021 09:33,22/10/2021,9.33,amarillo,1,573,7,-74257.027,18312197.53
Mig3,Irlanda,oriente,22OCT,3,1,durante,50,326,50,15.1663,92.3390333333333,3182,22/10/2021 09:40,22/10/2021,9.4,amarillo,1,580,9,-74262.374,18312195.55
Mig3,Irlanda,oriente,22OCT,3,1,reinicio,51,327,51,15.1661166666667,92.3389833333333,3183,22/10/2021 10:23,22/10/2021,10.23,amarillo,1,623,2,-74257.48,18312216.04
Mig3,Irlanda,oriente,22OCT,3,1,durante,52,328,52,15.1660666666667,92.3390333333333,3182,22/10/2021 10:25,22/10/2021,10.25,amarillo,1,625,2.99999999999989,-74263.007,18312221.46
Mig3,Irlanda,oriente,22OCT,3,1,durante,53,329,53,15.1661166666667,92.3389833333333,3187,22/10/2021 10:28,22/10/2021,10.28,amarillo,1,628,1,-74257.48,18312216.04
Mig3,Irlanda,oriente,22OCT,3,1,durante,54,330,54,15.1660333333333,92.339,3190,22/10/2021 10:29,22/10/2021,10.29,amarillo,1,629,1.00000000000023,-74259.503,18312225.25
Mig3,Irlanda,oriente,22OCT,3,1,durante,55,331,55,15.1660666666667,92.3389833333333,3186,22/10/2021 10:30,22/10/2021,10.3,amarillo,1,630,14.9999999999998,-74257.615,18312221.59
