ID,finca,zona,día,persona,edad,sexo,tamanio.cuadrilla,pante,proceso,arbol.ID,punto,arbol.persona,posicion,altura (ft),Fecha de modificación,Fecha de creación,Fecha de creación-mod,GPS
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,89,180,89,N15° 10.287' W92° 19.261',4014,27/10/2021 20:12,27/10/2021 11:23,27/10/2021 11.23,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,90,181,90,N15° 10.286' W92° 19.261',4015,27/10/2021 20:12,27/10/2021 11:26,27/10/2021 11.26,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,91,182,91,N15° 10.286' W92° 19.261',4013,27/10/2021 20:12,27/10/2021 11:29,27/10/2021 11.29,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,92,183,92,N15° 10.286' W92° 19.260',4013,27/10/2021 20:12,27/10/2021 11:30,27/10/2021 11.30,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,93,184,93,N15° 10.287' W92° 19.263',4017,27/10/2021 20:12,27/10/2021 11:34,27/10/2021 11.34,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,94,185,94,N15° 10.288' W92° 19.263',4016,27/10/2021 20:12,27/10/2021 11:36,27/10/2021 11.36,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,95,186,95,N15° 10.287' W92° 19.261',4018,27/10/2021 20:12,27/10/2021 11:37,27/10/2021 11.37,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,96,187,96,N15° 10.287' W92° 19.262',4016,27/10/2021 20:12,27/10/2021 11:38,27/10/2021 11.38,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,97,188,97,N15° 10.286' W92° 19.259',4020,27/10/2021 20:12,27/10/2021 11:40,27/10/2021 11.40,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,98,189,98,N15° 10.286' W92° 19.259',4018,27/10/2021 20:12,27/10/2021 11:42,27/10/2021 11.42,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,pausa,NA,NA,NA,N15° 10.286' W92° 19.259',4018,27/10/2021 20:12,27/10/2021 11:43,27/10/2021 11.43,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,reinicio,99,190,99,N15° 10.276' W92° 19.256',4022,27/10/2021 20:12,27/10/2021 11:50,27/10/2021 11.50,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,100,191,100,N15° 10.278' W92° 19.257',4025,27/10/2021 20:12,27/10/2021 11:52,27/10/2021 11.52,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,101,192,101,N15° 10.278' W92° 19.258',4024,27/10/2021 20:12,27/10/2021 11:54,27/10/2021 11.54,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,102,193,102,N15° 10.278' W92° 19.259',4023,27/10/2021 20:12,27/10/2021 11:56,27/10/2021 11.56,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,103,194,103,N15° 10.278' W92° 19.258',4026,27/10/2021 20:12,27/10/2021 12:02,27/10/2021 12.02,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,104,195,104,N15° 10.278' W92° 19.261',4026,27/10/2021 20:12,27/10/2021 12:03,27/10/2021 12.03,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,105,196,105,N15° 10.279' W92° 19.262',4029,27/10/2021 20:12,27/10/2021 12:04,27/10/2021 12.04,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,106,197,106,N15° 10.278' W92° 19.262',4029,27/10/2021 20:12,27/10/2021 12:07,27/10/2021 12.07,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,107,198,107,N15° 10.279' W92° 19.262',4028,27/10/2021 20:12,27/10/2021 12:08,27/10/2021 12.08,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,108,199,108,N15° 10.281' W92° 19.262',4025,27/10/2021 20:12,27/10/2021 12:10,27/10/2021 12.10,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,109,200,109,N15° 10.283' W92° 19.263',4022,27/10/2021 20:12,27/10/2021 12:13,27/10/2021 12.13,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,110,201,110,N15° 10.281' W92° 19.261',4021,27/10/2021 20:12,27/10/2021 12:14,27/10/2021 12.14,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,111,202,111,N15° 10.281' W92° 19.263',4021,27/10/2021 20:12,27/10/2021 12:14,27/10/2021 12.14,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,112,203,112,N15° 10.279' W92° 19.263',4025,27/10/2021 20:12,27/10/2021 12:16,27/10/2021 12.16,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,113,204,113,N15° 10.277' W92° 19.262',4030,27/10/2021 20:12,27/10/2021 12:19,27/10/2021 12.19,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,114,205,114,N15° 10.277' W92° 19.261',4031,27/10/2021 20:12,27/10/2021 12:22,27/10/2021 12.22,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,115,206,115,N15° 10.277' W92° 19.261',4033,27/10/2021 20:12,27/10/2021 12:22,27/10/2021 12.22,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,116,207,116,N15° 10.276' W92° 19.262',4033,27/10/2021 20:12,27/10/2021 12:23,27/10/2021 12.23,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,117,208,117,N15° 10.277' W92° 19.263',4035,27/10/2021 20:12,27/10/2021 12:24,27/10/2021 12.24,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,118,209,118,N15° 10.278' W92° 19.259',4035,27/10/2021 20:12,27/10/2021 12:25,27/10/2021 12.25,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,119,210,119,N15° 10.277' W92° 19.260',4030,27/10/2021 20:12,27/10/2021 12:25,27/10/2021 12.25,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,120,211,120,N15° 10.278' W92° 19.259',4030,27/10/2021 20:12,27/10/2021 12:26,27/10/2021 12.26,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,121,212,121,N15° 10.276' W92° 19.259',4030,27/10/2021 20:12,27/10/2021 12:27,27/10/2021 12.27,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,122,213,122,N15° 10.278' W92° 19.257',4032,27/10/2021 20:12,27/10/2021 12:34,27/10/2021 12.34,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,123,214,123,N15° 10.276' W92° 19.257',4031,27/10/2021 20:12,27/10/2021 12:35,27/10/2021 12.35,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,124,215,124,N15° 10.275' W92° 19.255',4031,27/10/2021 20:12,27/10/2021 12:36,27/10/2021 12.36,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,125,216,125,N15° 10.275' W92° 19.256',4031,27/10/2021 20:12,27/10/2021 12:36,27/10/2021 12.36,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,126,217,126,N15° 10.275' W92° 19.255',4030,27/10/2021 20:12,27/10/2021 12:39,27/10/2021 12.39,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,127,218,127,N15° 10.274' W92° 19.256',4029,27/10/2021 20:12,27/10/2021 12:40,27/10/2021 12.40,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,128,219,128,N15° 10.276' W92° 19.258',4033,27/10/2021 20:12,27/10/2021 12:43,27/10/2021 12.43,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,129,220,129,N15° 10.279' W92° 19.258',4034,27/10/2021 20:12,27/10/2021 12:45,27/10/2021 12.45,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,130,221,130,N15° 10.276' W92° 19.259',4035,27/10/2021 20:12,27/10/2021 12:46,27/10/2021 12.46,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,131,222,131,N15° 10.276' W92° 19.260',4037,27/10/2021 20:12,27/10/2021 12:47,27/10/2021 12.47,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,132,223,132,N15° 10.276' W92° 19.260',4038,27/10/2021 20:12,27/10/2021 12:48,27/10/2021 12.48,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,133,224,133,N15° 10.276' W92° 19.263',4039,27/10/2021 20:12,27/10/2021 12:49,27/10/2021 12.49,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,134,225,134,N15° 10.279' W92° 19.262',4040,27/10/2021 20:12,27/10/2021 12:51,27/10/2021 12.51,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,durante,135,226,135,N15° 10.278' W92° 19.263',4041,27/10/2021 20:12,27/10/2021 12:53,27/10/2021 12.53,negro
Fran7,Hamburgo,represa,27OCT,Milhouse,25,M,1,1,final,NA,NA,NA,N15° 10.277' W92° 19.263',4043,27/10/2021 20:12,27/10/2021 12:56,27/10/2021 12.56,negro
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,inicio,1,628,1,N15° 10.229' W92° 19.306',3983,27/10/2021 20:27,27/10/2021 07:51,27/10/2021 07.51,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,2,629,2,N15° 10.228' W92° 19.304',3971,27/10/2021 20:27,27/10/2021 07:55,27/10/2021 07.55,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,3,630,3,N15° 10.227' W92° 19.304',3976,27/10/2021 20:27,27/10/2021 07:57,27/10/2021 07.57,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,4,631,4,N15° 10.228' W92° 19.307',3977,27/10/2021 20:27,27/10/2021 08:01,27/10/2021 08.01,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,5,632,5,N15° 10.228' W92° 19.307',3977,27/10/2021 20:27,27/10/2021 08:01,27/10/2021 08.01,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,6,633,6,N15° 10.227' W92° 19.306',3978,27/10/2021 20:27,27/10/2021 08:02,27/10/2021 08.02,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,7,634,7,N15° 10.226' W92° 19.305',3980,27/10/2021 20:27,27/10/2021 08:03,27/10/2021 08.03,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,8,635,8,N15° 10.228' W92° 19.306',3974,27/10/2021 20:27,27/10/2021 08:05,27/10/2021 08.05,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,9,636,9,N15° 10.226' W92° 19.308',3971,27/10/2021 20:27,27/10/2021 08:07,27/10/2021 08.07,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,10,637,10,N15° 10.226' W92° 19.307',3958,27/10/2021 20:27,27/10/2021 08:14,27/10/2021 08.14,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,11,638,11,N15° 10.226' W92° 19.306',3961,27/10/2021 20:27,27/10/2021 08:15,27/10/2021 08.15,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,pausa,NA,NA,NA,N15° 10.224' W92° 19.303',3966,27/10/2021 20:27,27/10/2021 08:17,27/10/2021 08.17,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,reinicio,12,640,12,N15° 10.223' W92° 19.302',3964,27/10/2021 20:27,27/10/2021 08:20,27/10/2021 08.20,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,13,641,13,N15° 10.225' W92° 19.304',3959,27/10/2021 20:27,27/10/2021 08:21,27/10/2021 08.21,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,14,642,14,N15° 10.224' W92° 19.305',3955,27/10/2021 20:27,27/10/2021 08:24,27/10/2021 08.24,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,15,643,15,N15° 10.225' W92° 19.304',3958,27/10/2021 20:27,27/10/2021 08:26,27/10/2021 08.26,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,16,644,16,N15° 10.225' W92° 19.302',3950,27/10/2021 20:27,27/10/2021 08:31,27/10/2021 08.31,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,17,645,17,N15° 10.225' W92° 19.301',3948,27/10/2021 20:27,27/10/2021 08:34,27/10/2021 08.34,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,18,646,18,N15° 10.225' W92° 19.301',3943,27/10/2021 20:27,27/10/2021 08:41,27/10/2021 08.41,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,19,647,19,N15° 10.225' W92° 19.301',3947,27/10/2021 20:27,27/10/2021 08:46,27/10/2021 08.46,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,20,648,20,N15° 10.224' W92° 19.300',3947,27/10/2021 20:27,27/10/2021 08:49,27/10/2021 08.49,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,21,649,21,N15° 10.225' W92° 19.299',3948,27/10/2021 20:27,27/10/2021 08:57,27/10/2021 08.57,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,pausa,NA,NA,NA,N15° 10.225' W92° 19.299',3948,27/10/2021 20:27,27/10/2021 08:59,27/10/2021 08.59,
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,reinicio,22,649,22,N15° 10.225' W92° 19.299',3948,27/10/2021 20:27,27/10/2021 09:02,27/10/2021 09.02,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,23,650,23,N15° 10.224' W92° 19.299',3951,27/10/2021 20:27,27/10/2021 09:06,27/10/2021 09.06,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,24,651,24,N15° 10.224' W92° 19.296',3950,27/10/2021 20:27,27/10/2021 09:08,27/10/2021 09.08,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,25,652,25,N15° 10.224' W92° 19.295',3952,27/10/2021 20:27,27/10/2021 09:10,27/10/2021 09.10,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,26,653,26,N15° 10.225' W92° 19.294',3951,27/10/2021 20:27,27/10/2021 09:14,27/10/2021 09.14,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,27,654,27,N15° 10.223' W92° 19.292',3951,27/10/2021 20:27,27/10/2021 09:17,27/10/2021 09.17,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,28,655,28,N15° 10.225' W92° 19.291',3952,27/10/2021 20:27,27/10/2021 09:21,27/10/2021 09.21,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,29,656,29,N15° 10.224' W92° 19.290',3953,27/10/2021 20:27,27/10/2021 09:24,27/10/2021 09.24,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,30,657,30,N15° 10.224' W92° 19.290',3943,27/10/2021 20:27,27/10/2021 09:28,27/10/2021 09.28,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,pausa,NA,NA,NA,N15° 10.224' W92° 19.290',3943,27/10/2021 20:27,27/10/2021 09:30,27/10/2021 09.30,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,reinicio,31,658,31,N15° 10.224' W92° 19.281',3975,27/10/2021 20:27,27/10/2021 10:16,27/10/2021 10.16,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,32,659,32,N15° 10.221' W92° 19.279',3976,27/10/2021 20:27,27/10/2021 10:28,27/10/2021 10.28,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,33,660,33,N15° 10.220' W92° 19.277',3972,27/10/2021 20:27,27/10/2021 10:35,27/10/2021 10.35,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,34,661,34,N15° 10.221' W92° 19.275',3961,27/10/2021 20:27,27/10/2021 10:37,27/10/2021 10.37,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,35,662,35,N15° 10.222' W92° 19.275',3962,27/10/2021 20:27,27/10/2021 10:38,27/10/2021 10.38,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,36,663,36,N15° 10.224' W92° 19.277',3965,27/10/2021 20:27,27/10/2021 10:40,27/10/2021 10.40,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,37,664,37,N15° 10.223' W92° 19.276',3964,27/10/2021 20:27,27/10/2021 10:40,27/10/2021 10.40,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,38,665,38,N15° 10.222' W92° 19.276',3962,27/10/2021 20:27,27/10/2021 10:42,27/10/2021 10.42,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,39,666,39,N15° 10.221' W92° 19.276',3968,27/10/2021 20:27,27/10/2021 10:43,27/10/2021 10.43,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,40,667,40,N15° 10.220' W92° 19.274',3967,27/10/2021 20:27,27/10/2021 10:43,27/10/2021 10.43,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,41,668,41,N15° 10.221' W92° 19.272',3963,27/10/2021 20:27,27/10/2021 10:44,27/10/2021 10.44,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,42,669,42,N15° 10.221' W92° 19.272',3963,27/10/2021 20:27,27/10/2021 10:44,27/10/2021 10.44,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,43,670,43,N15° 10.221' W92° 19.272',3969,27/10/2021 20:27,27/10/2021 10:47,27/10/2021 10.47,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,44,671,44,N15° 10.221' W92° 19.272',3969,27/10/2021 20:27,27/10/2021 10:47,27/10/2021 10.47,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,45,672,45,N15° 10.221' W92° 19.271',3972,27/10/2021 20:27,27/10/2021 10:48,27/10/2021 10.48,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,46,673,46,N15° 10.221' W92° 19.269',3973,27/10/2021 20:27,27/10/2021 10:49,27/10/2021 10.49,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,durante,47,674,47,N15° 10.221' W92° 19.267',3972,27/10/2021 20:27,27/10/2021 10:50,27/10/2021 10.50,amarillo
Fran8,Hamburgo,represa,27OCT,Jimbo,21,M,4,1,pausa,NA,NA,NA,N15° 10.221' W92° 19.267',3972,27/10/2021 20:27,27/10/2021 10:52,27/10/2021 10.52,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,reinicio,48,675,1,N15° 10.228' W92° 19.291',3936,27/10/2021 20:27,27/10/2021 11:15,27/10/2021 11.15,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,49,676,2,N15° 10.230' W92° 19.284',3942,27/10/2021 20:27,27/10/2021 11:19,27/10/2021 11.19,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,50,677,3,N15° 10.229' W92° 19.281',3953,27/10/2021 20:27,27/10/2021 11:22,27/10/2021 11.22,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,51,678,4,N15° 10.229' W92° 19.281',3953,27/10/2021 20:27,27/10/2021 11:22,27/10/2021 11.22,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,52,679,5,N15° 10.229' W92° 19.280',3954,27/10/2021 20:27,27/10/2021 11:23,27/10/2021 11.23,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,53,680,6,N15° 10.229' W92° 19.279',3946,27/10/2021 20:27,27/10/2021 11:31,27/10/2021 11.31,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,54,681,7,N15° 10.228' W92° 19.278',3947,27/10/2021 20:27,27/10/2021 11:31,27/10/2021 11.31,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,55,682,8,N15° 10.227' W92° 19.278',3955,27/10/2021 20:27,27/10/2021 11:38,27/10/2021 11.38,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,56,683,9,N15° 10.228' W92° 19.278',3951,27/10/2021 20:27,27/10/2021 11:41,27/10/2021 11.41,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,57,684,10,N15° 10.226' W92° 19.272',3967,27/10/2021 20:27,27/10/2021 11:50,27/10/2021 11.50,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,58,685,11,N15° 10.228' W92° 19.270',3969,27/10/2021 20:27,27/10/2021 11:55,27/10/2021 11.55,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,59,686,12,N15° 10.227' W92° 19.269',3970,27/10/2021 20:27,27/10/2021 11:55,27/10/2021 11.55,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,60,687,13,N15° 10.228' W92° 19.270',3970,27/10/2021 20:27,27/10/2021 11:59,27/10/2021 11.59,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,pausa,NA,NA,NA,N15° 10.228' W92° 19.270',3970,27/10/2021 20:27,27/10/2021 12:02,27/10/2021 12.02,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,reinicio,61,688,14,N15° 10.229' W92° 19.272',3965,27/10/2021 20:27,27/10/2021 12:03,27/10/2021 12.03,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,62,689,15,N15° 10.228' W92° 19.273',3975,27/10/2021 20:27,27/10/2021 12:07,27/10/2021 12.07,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,63,690,16,N15° 10.228' W92° 19.272',3950,27/10/2021 20:27,27/10/2021 12:14,27/10/2021 12.14,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,64,691,17,N15° 10.229' W92° 19.274',3957,27/10/2021 20:27,27/10/2021 12:22,27/10/2021 12.22,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,65,692,18,N15° 10.229' W92° 19.275',3963,27/10/2021 20:27,27/10/2021 12:23,27/10/2021 12.23,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,66,693,19,N15° 10.230' W92° 19.277',3960,27/10/2021 20:27,27/10/2021 12:27,27/10/2021 12.27,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,67,694,20,N15° 10.229' W92° 19.276',3953,27/10/2021 20:27,27/10/2021 12:28,27/10/2021 12.28,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,68,695,21,N15° 10.236' W92° 19.279',3961,27/10/2021 20:27,27/10/2021 12:33,27/10/2021 12.33,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,69,696,22,N15° 10.232' W92° 19.271',3972,27/10/2021 20:27,27/10/2021 12:38,27/10/2021 12.38,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,70,697,23,N15° 10.232' W92° 19.270',3972,27/10/2021 20:27,27/10/2021 12:41,27/10/2021 12.41,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,71,698,24,N15° 10.229' W92° 19.271',3969,27/10/2021 20:27,27/10/2021 12:47,27/10/2021 12.47,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,72,699,25,N15° 10.230' W92° 19.271',3966,27/10/2021 20:27,27/10/2021 12:48,27/10/2021 12.48,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,73,700,26,N15° 10.230' W92° 19.271',3966,27/10/2021 20:27,27/10/2021 12:48,27/10/2021 12.48,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,74,701,27,N15° 10.231' W92° 19.273',3974,27/10/2021 20:27,27/10/2021 12:52,27/10/2021 12.52,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,75,702,28,N15° 10.232' W92° 19.273',3975,27/10/2021 20:27,27/10/2021 12:54,27/10/2021 12.54,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,76,703,29,N15° 10.230' W92° 19.271',3971,27/10/2021 20:27,27/10/2021 12:56,27/10/2021 12.56,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,77,704,30,N15° 10.230' W92° 19.273',3969,27/10/2021 20:27,27/10/2021 12:59,27/10/2021 12.59,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,durante,78,705,31,N15° 10.228' W92° 19.269',3971,27/10/2021 20:27,27/10/2021 13:03,27/10/2021 13.03,amarillo
Fran8,Hamburgo,represa,27OCT,Marge,40,F,4,1,final,NA,NA,NA,N15° 10.228' W92° 19.267',3970,27/10/2021 20:27,27/10/2021 13:05,27/10/2021 13.05,amarillo
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,inicio,1,229,1,N15° 10.157' W92° 19.363',3801,28/10/2021 17:23,28/10/2021 07:24,28/10/2021 07.24,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,2,230,2,N15° 10.157' W92° 19.362',3805,28/10/2021 17:23,28/10/2021 07:25,28/10/2021 07.25,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,3,231,3,N15° 10.156' W92° 19.361',3801,28/10/2021 17:23,28/10/2021 07:30,28/10/2021 07.30,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,4,232,4,N15° 10.155' W92° 19.363',3797,28/10/2021 17:23,28/10/2021 07:30,28/10/2021 07.30,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,5,233,5,N15° 10.155' W92° 19.364',3798,28/10/2021 17:23,28/10/2021 07:32,28/10/2021 07.32,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,6,234,6,N15° 10.155' W92° 19.362',3800,28/10/2021 17:23,28/10/2021 07:38,28/10/2021 07.38,negro
Fran9,Hamburgo,falta,28OCT,Ines,39,F,2,1,durante,7,235,7,N15° 10.158' W92° 19.361',3804,28/10/2021 17:23,28/10/2021 07:41,28/10/2021 07.41,negro
